token_row_index,token_id,segment_id,text,text_stripped,start_sec,end_sec,duration_sec,is_empty,is_punctuation_like,prev_text,next_text,prev_end_sec,next_start_sec,gap_from_prev_sec,gap_to_next_sec,is_repeat_with_prev,near_30s_boundary,has_diar_overlap,best_overlap_sec,best_overlap_ratio,total_overlap_sec,total_overlap_ratio,best_speaker,best_diar_segment_id,speaker_count_overlapping
36282,36282,,,,14498.92,14499.0,0.07999999999992724,True,False,,,14498.92,14499.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36283,36283,,,,14499.0,14499.12,0.12000000000080036,True,False,,,14499.0,14499.12,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36284,36284,,,,14499.12,14499.28,0.15999999999985448,True,False,,,14499.12,14499.28,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36285,36285,,,,14499.28,14499.58,0.2999999999992724,True,False,,,14499.28,14499.58,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36286,36286,,,,14499.58,14499.84,0.2600000000002183,True,False,,,14499.58,14499.84,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36287,36287,,,,14499.84,14500.26,0.42000000000007276,True,False,,,14499.84,14500.26,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36288,36288,,,,14500.26,14500.4,0.13999999999941792,True,False,,,14500.26,14500.4,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36289,36289,,,,14500.4,14500.7,0.3000000000010914,True,False,,,14500.4,14500.7,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36290,36290,,,,14500.7,14500.78,0.07999999999992724,True,False,,,14500.7,14500.78,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36291,36291,,,,14500.78,14500.82,0.039999999999054126,True,False,,,14500.78,14500.82,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36292,36292,,,,14500.82,14501.42,0.6000000000003638,True,False,,,14500.82,14501.42,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36293,36293,,,,14501.42,14501.62,0.2000000000007276,True,False,,,14501.42,14501.62,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36294,36294,,,,14501.62,14501.72,0.09999999999854481,True,False,,,14501.62,14501.72,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36295,36295,,,,14501.72,14502.0,0.28000000000065484,True,False,,,14501.72,14502.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36296,36296,,,,14502.0,14502.2,0.2000000000007276,True,False,,,14502.0,14502.2,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36297,36297,,,,14502.2,14502.54,0.3400000000001455,True,False,,,14502.2,14502.54,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36298,36298,,,,14502.54,14502.64,0.09999999999854481,True,False,,,14502.54,14502.64,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36299,36299,,,,14502.64,14502.7,0.06000000000130967,True,False,,,14502.64,14502.7,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36300,36300,,,,14502.7,14503.34,0.6399999999994179,True,False,,,14502.7,14503.34,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36301,36301,,,,14503.34,14503.48,0.13999999999941792,True,False,,,14503.34,14503.48,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36302,36302,,,,14503.48,14503.74,0.2600000000002183,True,False,,,14503.48,14503.74,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36303,36303,,,,14503.74,14503.84,0.1000000000003638,True,False,,,14503.74,14503.84,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36304,36304,,,,14503.84,14504.22,0.37999999999919964,True,False,,,14503.84,14504.22,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36305,36305,,,,14504.22,14504.4,0.18000000000029104,True,False,,,14504.22,14504.4,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36306,36306,,,,14504.4,14504.48,0.07999999999992724,True,False,,,14504.4,14504.48,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36307,36307,,,,14504.48,14504.98,0.5,True,False,,,14504.48,14505.16,0.0,0.18000000000029104,False,False,False,0.0,0.0,0.0,0.0,,,0
36308,36308,,,,14505.16,14505.52,0.3600000000005821,True,False,,,14504.98,14505.52,0.18000000000029104,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36309,36309,,,,14505.52,14505.92,0.3999999999996362,True,False,,,14505.52,14505.92,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36310,36310,,,,14505.92,14506.26,0.3400000000001455,True,False,,,14505.92,14506.26,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36311,36311,,,,14506.26,14507.08,0.819999999999709,True,False,,,14506.26,14507.08,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36312,36312,,,,14507.08,14507.16,0.07999999999992724,True,False,,,14507.08,14507.16,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36313,36313,,,,14507.16,14507.18,0.020000000000436557,True,False,,,14507.16,14507.18,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36314,36314,,,,14507.18,14507.46,0.27999999999883585,True,False,,,14507.18,14507.46,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36315,36315,,,,14507.46,14507.5,0.040000000000873115,True,False,,,14507.46,14507.5,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36316,36316,,,,14507.5,14507.86,0.3600000000005821,True,False,,,14507.5,14507.86,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36317,36317,,,,14507.86,14507.98,0.11999999999898137,True,False,,,14507.86,14507.98,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36318,36318,,,,14507.98,14508.24,0.2600000000002183,True,False,,,14507.98,14508.24,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36319,36319,,,,14508.24,14508.4,0.15999999999985448,True,False,,,14508.24,14508.4,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36320,36320,,,,14508.4,14508.44,0.040000000000873115,True,False,,,14508.4,14508.44,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36321,36321,,,,14508.44,14508.72,0.27999999999883585,True,False,,,14508.44,14508.9,0.0,0.18000000000029104,False,False,False,0.0,0.0,0.0,0.0,,,0
36322,36322,,,,14508.9,14509.38,0.47999999999956344,True,False,,,14508.72,14509.38,0.18000000000029104,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36323,36323,,,,14509.38,14509.46,0.07999999999992724,True,False,,,14509.38,14509.46,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36324,36324,,,,14509.46,14510.12,0.6600000000016735,True,False,,,14509.46,14510.12,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36325,36325,,,,14510.12,14510.14,0.019999999998617568,True,False,,,14510.12,14510.14,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36326,36326,,,,14510.14,14510.18,0.040000000000873115,True,False,,,14510.14,14510.18,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36327,36327,,,,14510.18,14510.32,0.13999999999941792,True,False,,,14510.18,14510.32,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36328,36328,,,,14510.32,14510.74,0.42000000000007276,True,False,,,14510.32,14510.74,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36329,36329,,,,14510.74,14510.82,0.07999999999992724,True,False,,,14510.74,14510.82,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36330,36330,,,,14510.82,14510.84,0.020000000000436557,True,False,,,14510.82,14510.84,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36331,36331,,,,14510.84,14511.12,0.28000000000065484,True,False,,,14510.84,14511.12,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36332,36332,,,,14511.12,14511.32,0.1999999999989086,True,False,,,14511.12,14511.32,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36333,36333,,,,14511.32,14511.48,0.15999999999985448,True,False,,,14511.32,14511.48,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36334,36334,,,,14511.48,14511.76,0.28000000000065484,True,False,,,14511.48,14511.76,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36335,36335,,,,14511.76,14512.12,0.3600000000005821,True,False,,,14511.76,14512.12,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36336,36336,,,,14512.12,14512.78,0.6599999999998545,True,False,,,14512.12,14512.78,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36337,36337,,,,14512.78,14513.08,0.2999999999992724,True,False,,,14512.78,14513.08,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36338,36338,,,,14513.08,14513.22,0.13999999999941792,True,False,,,14513.08,14513.22,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36339,36339,,,,14513.22,14513.42,0.2000000000007276,True,False,,,14513.22,14513.42,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36340,36340,,,,14513.42,14514.04,0.6200000000008004,True,False,,,14513.42,14514.04,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36341,36341,,,,14514.04,14514.42,0.37999999999919964,True,False,,,14514.04,14514.42,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36342,36342,,,,14514.42,14514.76,0.3400000000001455,True,False,,,14514.42,14514.76,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36343,36343,,,,14514.76,14514.92,0.15999999999985448,True,False,,,14514.76,14514.92,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36344,36344,,,,14514.92,14515.28,0.3600000000005821,True,False,,,14514.92,14515.28,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36345,36345,,,,14515.28,14515.4,0.11999999999898137,True,False,,,14515.28,14515.4,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36346,36346,,,,14515.4,14515.54,0.1400000000012369,True,False,,,14515.4,14515.54,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36347,36347,,,,14515.54,14515.68,0.13999999999941792,True,False,,,14515.54,14515.68,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36348,36348,,,,14515.68,14516.28,0.6000000000003638,True,False,,,14515.68,14516.28,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36349,36349,,,,14516.28,14516.54,0.2600000000002183,True,False,,,14516.28,14516.54,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36350,36350,,,,14516.54,14516.64,0.09999999999854481,True,False,,,14516.54,14516.64,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36351,36351,,,,14516.64,14517.2,0.5600000000013097,True,False,,,14516.64,14517.2,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36352,36352,,,,14517.2,14517.32,0.11999999999898137,True,False,,,14517.2,14517.32,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36353,36353,,,,14517.32,14517.64,0.31999999999970896,True,False,,,14517.32,14517.64,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36354,36354,,,,14517.64,14518.04,0.4000000000014552,True,False,,,14517.64,14518.1,0.0,0.05999999999949068,False,False,False,0.0,0.0,0.0,0.0,,,0
36355,36355,,,,14518.1,14518.54,0.4400000000005093,True,False,,,14518.04,14518.54,0.05999999999949068,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36356,36356,,,,14518.54,14518.72,0.17999999999847205,True,False,,,14518.54,14518.72,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36357,36357,,,,14518.72,14519.28,0.5600000000013097,True,False,,,14518.72,14519.28,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36358,36358,,,,14519.28,14519.44,0.15999999999985448,True,False,,,14519.28,14519.44,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36359,36359,,,,14519.44,14519.54,0.1000000000003638,True,False,,,14519.44,14519.54,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36360,36360,,,,14519.54,14519.64,0.09999999999854481,True,False,,,14519.54,14519.64,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36361,36361,,,,14519.64,14520.1,0.4600000000009459,True,False,,,14519.64,14520.1,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36362,36362,,,,14520.1,14520.28,0.18000000000029104,True,False,,,14520.1,14520.28,0.0,0.0,False,True,False,0.0,0.0,0.0,0.0,,,0
36363,36363,,,,14520.28,14520.68,0.3999999999996362,True,False,,,14520.28,14520.68,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36364,36364,,,,14520.68,14520.8,0.11999999999898137,True,False,,,14520.68,14520.8,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36365,36365,,,,14520.8,14521.0,0.2000000000007276,True,False,,,14520.8,14521.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36366,36366,,,,14521.0,14521.28,0.28000000000065484,True,False,,,14521.0,14521.28,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36367,36367,,,,14521.28,14521.4,0.11999999999898137,True,False,,,14521.28,14521.4,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36368,36368,,,,14521.4,14521.8,0.3999999999996362,True,False,,,14521.4,14521.8,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36369,36369,,,,14521.8,14521.88,0.07999999999992724,True,False,,,14521.8,14521.88,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36370,36370,,,,14521.88,14521.92,0.040000000000873115,True,False,,,14521.88,14521.92,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36371,36371,,,,14521.92,14522.02,0.1000000000003638,True,False,,,14521.92,14522.02,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36372,36372,,,,14522.02,14522.44,0.42000000000007276,True,False,,,14522.02,14522.859999999999,0.0,0.41999999999825377,False,False,False,0.0,0.0,0.0,0.0,,,0
36373,36373,,,,14522.859999999999,14523.22,0.3600000000005821,True,False,,,14522.44,14523.22,0.41999999999825377,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36374,36374,,,,14523.22,14523.34,0.12000000000080036,True,False,,,14523.22,14523.34,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36375,36375,,,,14523.34,14523.38,0.039999999999054126,True,False,,,14523.34,14523.38,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36376,36376,,,,14523.38,14523.68,0.3000000000010914,True,False,,,14523.38,14523.68,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36377,36377,,,,14523.68,14523.78,0.1000000000003638,True,False,,,14523.68,14523.78,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36378,36378,,,,14523.78,14524.0,0.21999999999934516,True,False,,,14523.78,14524.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36379,36379,,,,14524.0,14524.16,0.15999999999985448,True,False,,,14524.0,14524.16,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36380,36380,,,,14524.16,14524.54,0.38000000000101863,True,False,,,14524.16,14524.54,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36381,36381,,,,14524.54,14524.66,0.11999999999898137,True,False,,,14524.54,14524.66,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36382,36382,,,,14524.66,14524.76,0.1000000000003638,True,False,,,14524.66,14524.76,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36383,36383,,,,14524.76,14524.92,0.15999999999985448,True,False,,,14524.76,14525.2,0.0,0.28000000000065484,False,False,False,0.0,0.0,0.0,0.0,,,0
36384,36384,,,,14525.2,14525.56,0.3599999999987631,True,False,,,14524.92,14525.56,0.28000000000065484,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36385,36385,,,,14525.56,14525.62,0.06000000000130967,True,False,,,14525.56,14525.62,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36386,36386,,,,14525.62,14525.72,0.09999999999854481,True,False,,,14525.62,14525.72,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36387,36387,,,,14525.72,14525.76,0.040000000000873115,True,False,,,14525.72,14525.76,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36388,36388,,,,14525.76,14526.0,0.23999999999978172,True,False,,,14525.76,14526.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36389,36389,,,,14526.0,14526.1,0.1000000000003638,True,False,,,14526.0,14526.1,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36390,36390,,,,14526.1,14526.26,0.15999999999985448,True,False,,,14526.1,14526.26,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36391,36391,,,,14526.26,14526.3,0.039999999999054126,True,False,,,14526.26,14526.3,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36392,36392,,,,14526.3,14526.36,0.06000000000130967,True,False,,,14526.3,14526.36,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36393,36393,,,,14526.36,14526.5,0.13999999999941792,True,False,,,14526.36,14526.5,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36394,36394,,,,14526.5,14526.7,0.2000000000007276,True,False,,,14526.5,14526.7,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36395,36395,,,,14526.7,14527.1,0.3999999999996362,True,False,,,14526.7,14527.1,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36396,36396,,,,14527.1,14527.34,0.23999999999978172,True,False,,,14527.1,14527.34,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36397,36397,,,,14527.34,14527.88,0.5399999999990541,True,False,,,14527.34,14527.88,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36398,36398,,,,14527.88,14527.98,0.1000000000003638,True,False,,,14527.88,14527.98,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36399,36399,,,,14527.98,14528.16,0.18000000000029104,True,False,,,14527.98,14528.16,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36400,36400,,,,14528.16,14528.54,0.38000000000101863,True,False,,,14528.16,14528.54,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36401,36401,,,,14528.54,14528.66,0.11999999999898137,True,False,,,14528.54,14528.66,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36402,36402,,,,14528.66,14528.78,0.12000000000080036,True,False,,,14528.66,14528.78,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36403,36403,,,,14528.78,14528.9,0.11999999999898137,True,False,,,14528.78,14528.9,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36404,36404,,,,14528.9,14529.2,0.3000000000010914,True,False,,,14528.9,14529.2,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36405,36405,,,,14529.2,14529.32,0.11999999999898137,True,False,,,14529.2,14529.32,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36406,36406,,,,14529.32,14529.4,0.07999999999992724,True,False,,,14529.32,14529.4,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36407,36407,,,,14529.4,14529.58,0.18000000000029104,True,False,,,14529.4,14529.62,0.0,0.040000000000873115,False,False,False,0.0,0.0,0.0,0.0,,,0
36408,36408,,,,14529.62,14530.08,0.4599999999991269,True,False,,,14529.58,14530.08,0.040000000000873115,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36409,36409,,,,14530.08,14530.62,0.5400000000008731,True,False,,,14530.08,14530.62,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36410,36410,,,,14530.62,14530.78,0.15999999999985448,True,False,,,14530.62,14530.78,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36411,36411,,,,14530.78,14531.08,0.2999999999992724,True,False,,,14530.78,14531.08,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36412,36412,,,,14531.08,14531.5,0.42000000000007276,True,False,,,14531.08,14531.52,0.0,0.020000000000436557,False,False,False,0.0,0.0,0.0,0.0,,,0
36413,36413,,,,14531.52,14531.66,0.13999999999941792,True,False,,,14531.5,14531.66,0.020000000000436557,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36414,36414,,,,14531.66,14532.18,0.5200000000004366,True,False,,,14531.66,14532.18,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36415,36415,,,,14532.18,14532.76,0.5799999999999272,True,False,,,14532.18,14533.18,0.0,0.42000000000007276,False,False,False,0.0,0.0,0.0,0.0,,,0
36416,36416,,,,14533.18,14533.54,0.3600000000005821,True,False,,,14532.76,14533.64,0.42000000000007276,0.09999999999854481,False,False,False,0.0,0.0,0.0,0.0,,,0
36417,36417,,,,14533.64,14533.74,0.1000000000003638,True,False,,,14533.54,14533.74,0.09999999999854481,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36418,36418,,,,14533.74,14533.88,0.13999999999941792,True,False,,,14533.74,14533.88,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36419,36419,,,,14533.88,14534.1,0.22000000000116415,True,False,,,14533.88,14534.2,0.0,0.1000000000003638,False,False,False,0.0,0.0,0.0,0.0,,,0
36420,36420,,,,14534.2,14534.34,0.13999999999941792,True,False,,,14534.1,14534.34,0.1000000000003638,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36421,36421,,,,14534.34,14534.98,0.6399999999994179,True,False,,,14534.34,14535.04,0.0,0.06000000000130967,False,False,False,0.0,0.0,0.0,0.0,,,0
36422,36422,,,,14535.04,14535.38,0.33999999999832653,True,False,,,14534.98,14535.38,0.06000000000130967,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36423,36423,,,,14535.38,14535.6,0.22000000000116415,True,False,,,14535.38,14535.6,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36424,36424,,,,14535.6,14535.82,0.21999999999934516,True,False,,,14535.6,14535.82,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36425,36425,,,,14535.82,14536.0,0.18000000000029104,True,False,,,14535.82,14536.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36426,36426,,,,14536.0,14536.08,0.07999999999992724,True,False,,,14536.0,14536.08,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36427,36427,,,,14536.08,14536.54,0.4600000000009459,True,False,,,14536.08,14536.54,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36428,36428,,,,14536.54,14536.76,0.21999999999934516,True,False,,,14536.54,14536.76,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36429,36429,,,,14536.76,14537.16,0.3999999999996362,True,False,,,14536.76,14537.16,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36430,36430,,,,14537.16,14537.28,0.12000000000080036,True,False,,,14537.16,14537.28,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36431,36431,,,,14537.28,14537.3,0.019999999998617568,True,False,,,14537.28,14537.3,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36432,36432,,,,14537.3,14537.66,0.3600000000005821,True,False,,,14537.3,14537.66,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36433,36433,,,,14537.66,14537.98,0.31999999999970896,True,False,,,14537.66,14537.98,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36434,36434,,,,14537.98,14538.66,0.680000000000291,True,False,,,14537.98,14538.66,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36435,36435,,,,14538.66,14539.1,0.4400000000005093,True,False,,,14538.66,14539.1,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36436,36436,,,,14539.1,14539.18,0.07999999999992724,True,False,,,14539.1,14539.18,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36437,36437,,,,14539.18,14539.64,0.4599999999991269,True,False,,,14539.18,14539.64,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36438,36438,,,,14539.64,14539.76,0.12000000000080036,True,False,,,14539.64,14539.76,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36439,36439,,,,14539.76,14539.86,0.1000000000003638,True,False,,,14539.76,14539.86,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36440,36440,,,,14539.86,14540.38,0.5199999999986176,True,False,,,14539.86,14540.38,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36441,36441,,,,14540.38,14541.0,0.6200000000008004,True,False,,,14540.38,14541.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36442,36442,,,,14541.0,14541.54,0.5400000000008731,True,False,,,14541.0,14541.54,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36443,36443,,,,14541.54,14541.78,0.23999999999978172,True,False,,,14541.54,14541.78,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36444,36444,,,,14541.78,14541.82,0.039999999999054126,True,False,,,14541.78,14541.82,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36445,36445,,,,14541.82,14542.06,0.23999999999978172,True,False,,,14541.82,14542.12,0.0,0.06000000000130967,False,False,False,0.0,0.0,0.0,0.0,,,0
36446,36446,,,,14542.12,14542.2,0.07999999999992724,True,False,,,14542.06,14542.2,0.06000000000130967,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36447,36447,,,,14542.2,14542.28,0.07999999999992724,True,False,,,14542.2,14542.28,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36448,36448,,,,14542.28,14542.5,0.21999999999934516,True,False,,,14542.28,14542.5,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36449,36449,,,,14542.5,14542.96,0.4599999999991269,True,False,,,14542.5,14542.96,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36450,36450,,,,14542.96,14543.08,0.12000000000080036,True,False,,,14542.96,14543.08,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36451,36451,,,,14543.08,14543.3,0.21999999999934516,True,False,,,14543.08,14543.3,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36452,36452,,,,14543.3,14543.52,0.22000000000116415,True,False,,,14543.3,14543.52,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36453,36453,,,,14543.52,14543.6,0.07999999999992724,True,False,,,14543.52,14543.6,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36454,36454,,,,14543.6,14543.86,0.2600000000002183,True,False,,,14543.6,14543.86,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36455,36455,,,,14543.86,14544.04,0.18000000000029104,True,False,,,14543.86,14544.04,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
36456,36456,,,,14544.04,14544.14,0.09999999999854481,True,False,,,14544.04,14544.14,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
