segment_id,text,segment_start_sec,segment_end_sec,segment_duration_sec,start_token_id,end_token_id,expected_token_count,actual_token_count,missing_token_count,first_token_start_sec,last_token_end_sec,token_coverage_duration_sec,coverage_ratio,max_internal_gap_sec,sum_internal_gaps_sec,internal_gap_count,repeat_count,orphan_token_count,speaker_count,speakers,near_30s_boundary,has_token_count_mismatch
wseg_003761,,,,,22208,22208,1,1,0,8448.44,8448.64,0.1999999999989086,,1.9599999999991269,1.9599999999991269,1,0,1,0,[],False,False
wseg_005877,,,,,37370,37373,4,4,0,14878.720000000001,14879.9,1.179999999998472,,1.9400000000023283,1.9400000000023283,1,0,4,0,[],False,False
wseg_003905,,,,,22973,22973,1,1,0,8751.98,8752.14,0.15999999999985448,,1.9400000000023283,1.9400000000023283,1,0,1,0,[],False,False
wseg_003857,,,,,22720,22725,6,6,0,8650.56,8652.82,2.2600000000002183,,1.9400000000005093,1.9400000000005093,1,0,6,0,[],False,False
wseg_004445,,,,,26813,26816,4,4,0,11187.68,11189.46,1.7799999999988358,,1.9400000000005093,1.9400000000005093,1,0,4,0,[],False,False
wseg_003925,,,,,23091,23092,2,2,0,8793.9,8794.46,0.5599999999994907,,1.9200000000018917,1.9200000000018917,1,0,2,0,[],False,False
wseg_004021,,,,,23609,23617,9,9,0,8984.32,8986.26,1.9400000000005093,,1.9200000000000728,1.9200000000000728,1,0,9,0,[],False,False
wseg_000237,,,,,2179,2186,8,8,0,697.3,699.6,2.300000000000068,,1.919999999999959,1.919999999999959,1,0,8,0,[],False,False
wseg_001431,,,,,9247,9249,3,3,0,3650.14,3655.3,5.160000000000309,,1.919999999999618,1.919999999999618,1,0,3,0,[],False,False
wseg_005255,,,,,31717,31722,6,6,0,12806.82,12809.46,2.639999999999418,,1.9000000000014552,1.9000000000014552,1,0,6,0,[],False,False
wseg_003599,,,,,21326,21328,3,3,0,8119.54,8121.62,2.0799999999999272,,1.8800000000001091,1.8800000000001091,1,0,3,0,[],False,False
wseg_000369,,,,,2980,2981,2,2,0,963.12,963.96,0.8400000000000318,,1.8799999999999955,1.8799999999999955,1,0,2,0,[],False,False
wseg_005581,,,,,35003,35015,13,13,0,14066.5,14069.64,3.139999999999418,,1.8799999999991996,1.8799999999991996,1,0,13,0,[],False,False
wseg_004590,,,,,27672,27673,2,2,0,11476.080000000002,11477.04,0.9599999999991269,,1.859999999998763,1.859999999998763,1,0,2,0,[],False,False
wseg_000508,,,,,3860,3866,7,7,0,1244.24,1245.82,1.5799999999999272,,1.8400000000001455,1.8400000000001455,1,0,7,0,[],False,False
