token_row_index,token_id,segment_id,text,text_stripped,start_sec,end_sec,duration_sec,is_empty,is_punctuation_like,prev_text,next_text,prev_end_sec,next_start_sec,gap_from_prev_sec,gap_to_next_sec,is_repeat_with_prev,near_30s_boundary,has_diar_overlap,best_overlap_sec,best_overlap_ratio,total_overlap_sec,total_overlap_ratio,best_speaker,best_diar_segment_id,speaker_count_overlapping,gap_from_prev_sec_filled
2441,2441,,,,788.9,788.9,0.0,True,False,,,786.9,788.9,2.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,2.0
12333,12333,,,,4776.0,4776.0,0.0,True,False,,,4774.02,4776.0,1.9799999999995634,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.9799999999995634
11991,11991,,,,4631.44,4631.76,0.32000000000061846,True,False,,,4629.48,4631.76,1.9600000000000364,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.9600000000000364
22209,22209,,,,8450.599999999999,8450.96,0.3600000000005821,True,False,,,8448.64,8450.96,1.9599999999991269,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.9599999999991269
22974,22974,,,,8754.080000000002,8754.560000000001,0.47999999999956344,True,False,,,8752.14,8754.560000000001,1.9400000000023283,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.9400000000023283
37374,37374,,,,14881.840000000002,14882.220000000001,0.37999999999919964,True,False,,,14879.9,14882.220000000001,1.9400000000023283,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.9400000000023283
22726,22726,,,,8654.76,8655.28,0.5200000000004366,True,False,,,8652.82,8655.28,1.9400000000005093,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.9400000000005093
26817,26817,,,,11191.4,11191.84,0.4400000000005093,True,False,,,11189.46,11191.84,1.9400000000005093,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.9400000000005093
23093,23093,,,,8796.380000000001,8796.84,0.4599999999991269,True,False,,,8794.46,8796.84,1.9200000000018917,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.9200000000018917
23618,23618,,,,8988.18,8988.58,0.3999999999996362,True,False,,,8986.26,8988.58,1.9200000000000728,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.9200000000000728
2187,2187,,,,701.52,701.64,0.12000000000000455,True,False,,,699.6,701.64,1.919999999999959,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.919999999999959
9250,9250,,,,3657.22,3657.48,0.2600000000002183,True,False,,,3655.3,3657.48,1.919999999999618,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.919999999999618
31723,31723,,,,12811.36,12811.76,0.3999999999996362,True,False,,,12809.46,12811.76,1.9000000000014552,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.9000000000014552
21329,21329,,,,8123.5,8123.56,0.06000000000040018,True,False,,,8121.62,8123.56,1.8800000000001091,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.8800000000001091
2982,2982,,,,965.84,965.96,0.12000000000000455,True,False,,,963.96,965.96,1.8799999999999955,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.8799999999999955
35016,35016,,,,14071.519999999999,14071.88,0.3600000000005821,True,False,,,14069.64,14071.88,1.8799999999991996,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.8799999999991996
27674,27674,,,,11478.9,11479.38,0.47999999999956344,True,False,,,11477.04,11480.140000000001,1.859999999998763,0.7600000000020373,False,False,False,0.0,0.0,0.0,0.0,,,0,1.859999999998763
3867,3867,,,,1247.66,1248.14,0.4800000000000182,True,False,,,1245.82,1248.14,1.8400000000001455,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.8400000000001455
21194,21194,,,,8068.26,8068.52,0.2600000000002183,True,False,,,8066.42,8068.52,1.8400000000001455,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.8400000000001455
5445,5445,,,,1757.56,1758.04,0.4800000000000182,True,False,,,1755.72,1758.04,1.8399999999999181,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.8399999999999181
30712,30712,,,,12505.62,12506.1,0.47999999999956344,True,False,,,12503.82,12506.1,1.8000000000010914,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.8000000000010914
3380,3380,,,,1101.56,1102.0,0.44000000000005457,True,False,,,1099.76,1102.0,1.7999999999999545,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.7999999999999545
38413,38413,,,,15226.48,15226.88,0.3999999999996362,True,False,,,15224.68,15226.88,1.7999999999992724,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.7999999999992724
38497,38497,,,,15257.62,15257.86,0.23999999999978172,True,False,,,15255.84,15257.92,1.7800000000006548,0.05999999999949068,False,False,False,0.0,0.0,0.0,0.0,,,0,1.7800000000006548
3410,3410,,,,1112.12,1112.56,0.44000000000005457,True,False,,,1110.34,1112.56,1.7799999999999727,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.7799999999999727
23655,23655,,,,9006.54,9007.18,0.6399999999994179,True,False,,,9004.8,9007.18,1.7400000000016007,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.7400000000016007
37370,37370,,,,14878.720000000001,14879.1,0.37999999999919964,True,False,,,14876.98,14879.1,1.7400000000016007,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.7400000000016007
20756,20756,,,,7861.58,7862.04,0.4600000000000364,True,False,,,7859.84,7862.04,1.7399999999997817,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.7399999999997817
21134,21134,,,,8038.26,8038.7,0.4399999999995998,True,False,,,8036.52,8038.7,1.7399999999997817,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.7399999999997817
26008,26008,,,,10927.6,10927.76,0.15999999999985448,True,False,,,10925.86,10927.76,1.7399999999997817,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.7399999999997817
11901,11901,,,,4589.5,4590.16,0.6599999999998545,True,False,,,4587.82,4590.16,1.680000000000291,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.680000000000291
27749,27749,,,,11506.86,11507.34,0.47999999999956344,True,False,,,11505.18,11507.34,1.680000000000291,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.680000000000291
21395,21395,,,,8153.5599999999995,8154.12,0.5600000000004002,True,False,,,8151.88,8154.12,1.6799999999993815,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.6799999999993815
22412,22412,,,,8543.679999999998,8544.279999999999,0.6000000000003638,True,False,,,8542.0,8544.279999999999,1.679999999998472,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.679999999998472
32210,32210,,,,12933.619999999999,12933.9,0.28000000000065484,True,False,,,12931.96,12933.9,1.6599999999998545,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.6599999999998545
39117,39117,,,,15441.36,15441.76,0.3999999999996362,True,False,,,15439.7,15441.76,1.6599999999998545,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.6599999999998545
22023,22023,,,,8388.44,8388.62,0.18000000000029104,True,False,,,8386.8,8388.62,1.640000000001237,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.640000000001237
11881,11881,,,,4578.3,4578.96,0.6599999999998545,True,False,,,4576.66,4578.96,1.6400000000003274,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.6400000000003274
30434,30434,,,,12410.64,12410.94,0.3000000000010914,True,False,,,12409.0,12410.94,1.639999999999418,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.639999999999418
22363,22363,,,,8516.48,8517.24,0.7600000000002183,True,False,,,8514.86,8517.24,1.6199999999989814,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.6199999999989814
25353,25353,,,,10693.58,10693.58,0.0,True,False,,,10691.98,10693.58,1.6000000000003638,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.6000000000003638
32076,32076,,,,12894.78,12895.18,0.3999999999996362,True,False,,,12893.18,12895.18,1.6000000000003638,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.6000000000003638
32667,32667,,,,13085.62,13086.0,0.37999999999919964,True,False,,,13084.02,13086.0,1.6000000000003638,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.6000000000003638
35947,35947,,,,14396.54,14396.94,0.3999999999996362,True,False,,,14394.94,14396.94,1.6000000000003638,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.6000000000003638
11308,11308,,,,4375.959999999999,4376.48,0.5200000000004366,True,False,,,4374.36,4376.48,1.5999999999994543,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.5999999999994543
12958,12958,,,,5023.48,5024.12,0.6400000000003274,True,False,,,5021.88,5024.12,1.5999999999994543,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.5999999999994543
17150,17150,,,,6493.0199999999995,6493.62,0.6000000000003638,True,False,,,6491.42,6493.62,1.5999999999994543,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.5999999999994543
38789,38789,,,,15327.8,15328.14,0.3400000000001455,True,False,,,15326.2,15328.14,1.5999999999985448,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.5999999999985448
34865,34865,,,,14027.54,14027.86,0.31999999999970896,True,False,,,14025.98,14027.86,1.5600000000013097,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.5600000000013097
28766,28766,,,,11821.339999999998,11821.699999999999,0.3600000000005821,True,False,,,11819.78,11821.699999999999,1.5599999999976717,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.5599999999976717
10683,10683,,,,4139.52,4139.86,0.339999999999236,True,False,,,4137.98,4139.86,1.5400000000008731,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.5400000000008731
5478,5478,,,,1774.04,1774.04,0.0,True,False,,,1772.5,1774.04,1.5399999999999636,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.5399999999999636
22758,22758,,,,8670.16,8670.68,0.5200000000004366,True,False,,,8668.62,8670.68,1.5399999999990541,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.5399999999990541
29692,29692,,,,12146.82,12146.82,0.0,True,False,,,12145.28,12146.82,1.5399999999990541,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.5399999999990541
32162,32162,,,,12919.6,12920.0,0.3999999999996362,True,False,,,12918.08,12920.0,1.5200000000004366,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.5200000000004366
32259,32259,,,,12943.939999999999,12944.22,0.28000000000065484,True,False,,,12942.42,12944.22,1.5199999999986176,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.5199999999986176
380,380,,,,158.06,158.46,0.4000000000000057,True,False,,,156.56,158.46,1.5,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.5
7167,7167,,,,2362.18,2362.26,0.08000000000038199,True,False,,,2360.68,2362.26,1.5,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.5
8703,8703,,,,2905.4,2905.96,0.5599999999999454,True,False,,,2903.9,2905.96,1.5,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.5
11479,11479,,,,4432.3,4432.34,0.03999999999996362,True,False,,,4430.8,4432.34,1.5,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.5
36672,36672,,,,14603.66,14604.16,0.5,True,False,,,14602.16,14604.16,1.5,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.5
4492,4492,,,,1464.1799999999998,1464.58,0.40000000000009095,True,False,,,1462.68,1464.58,1.4999999999997726,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.4999999999997726
30600,30600,,,,12468.779999999999,12469.22,0.4400000000005093,True,False,,,12467.28,12469.22,1.499999999998181,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.499999999998181
3301,3301,,,,1068.3200000000002,1068.9,0.5799999999999272,True,False,,,1066.84,1068.9,1.4800000000002456,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.4800000000002456
25610,25610,,,,10786.84,10787.32,0.47999999999956344,True,False,,,10785.38,10787.32,1.4600000000009459,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.4600000000009459
29361,29361,,,,12031.56,12031.58,0.020000000000436557,True,False,,,12030.1,12031.58,1.4599999999991269,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.4599999999991269
27611,27611,,,,11452.880000000001,11453.36,0.47999999999956344,True,False,,,11451.44,11453.36,1.4400000000005093,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.4400000000005093
38924,38924,,,,15366.68,15367.08,0.3999999999996362,True,False,,,15365.24,15367.08,1.4400000000005093,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.4400000000005093
12340,12340,,,,4779.08,4779.76,0.680000000000291,True,False,,,4777.66,4779.78,1.4200000000000728,0.019999999999527063,False,False,False,0.0,0.0,0.0,0.0,,,0,1.4200000000000728
21799,21799,,,,8303.5,8303.6,0.1000000000003638,True,False,,,8302.08,8303.6,1.4200000000000728,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.4200000000000728
23994,23994,,,,10252.98,10253.42,0.4400000000005093,True,False,,,10251.56,10253.42,1.4200000000000728,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.4200000000000728
35488,35488,,,,14223.06,14223.5,0.4400000000005093,True,False,,,14221.64,14223.5,1.4200000000000728,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.4200000000000728
4763,4763,,,,1544.3,1544.78,0.4800000000000182,True,False,,,1542.88,1544.78,1.4199999999998454,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.4199999999998454
14721,14721,,,,5655.06,5655.54,0.47999999999956344,True,False,,,5653.66,5655.54,1.4000000000005457,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.4000000000005457
16657,16657,,,,6319.68,6319.72,0.03999999999996362,True,False,,,6318.28,6319.72,1.4000000000005457,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.4000000000005457
7911,7911,,,,2647.3,2647.38,0.07999999999992724,True,False,,,2645.9,2647.38,1.400000000000091,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.400000000000091
22765,22765,,,,8674.18,8674.28,0.1000000000003638,True,False,,,8672.78,8674.28,1.3999999999996362,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.3999999999996362
30312,30312,,,,12360.400000000001,12360.800000000001,0.3999999999996362,True,False,,,12359.02,12360.800000000001,1.3800000000010186,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.3800000000010186
38755,38755,,,,15316.86,15317.2,0.3400000000001455,True,False,,,15315.48,15317.2,1.3800000000010186,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.3800000000010186
2540,2540,,,,822.6999999999999,823.06,0.36000000000001364,True,False,,,821.32,823.06,1.3799999999998818,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.3799999999998818
26829,26829,,,,11199.82,11200.26,0.4400000000005093,True,False,,,11198.44,11200.26,1.3799999999991996,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.3799999999991996
27919,27919,,,,11566.46,11566.82,0.3600000000005821,True,False,,,11565.08,11568.939999999999,1.3799999999991996,2.1199999999989814,False,False,False,0.0,0.0,0.0,0.0,,,0,1.3799999999991996
28144,28144,,,,11634.92,11635.32,0.3999999999996362,True,False,,,11633.56,11635.32,1.360000000000582,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.360000000000582
31959,31959,,,,12865.88,12866.16,0.28000000000065484,True,False,,,12864.52,12866.16,1.359999999998763,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.359999999998763
34800,34800,,,,14007.64,14008.08,0.4400000000005093,True,False,,,14006.28,14008.08,1.359999999998763,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.359999999998763
16710,16710,,,,6338.160000000001,6338.64,0.47999999999956344,True,False,,,6336.82,6338.64,1.340000000001055,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.340000000001055
12989,12989,,,,5036.46,5036.5,0.03999999999996362,True,False,,,5035.12,5036.5,1.3400000000001455,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.3400000000001455
13152,13152,,,,5096.46,5096.46,0.0,True,False,,,5095.12,5096.46,1.3400000000001455,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.3400000000001455
18371,18371,,,,6921.2,6921.86,0.6599999999998545,True,False,,,6919.86,6921.86,1.3400000000001455,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.3400000000001455
28126,28126,,,,11628.78,11629.18,0.3999999999996362,True,False,,,11627.44,11629.18,1.3400000000001455,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.3400000000001455
38458,38458,,,,15240.98,15241.38,0.3999999999996362,True,False,,,15239.64,15241.38,1.3400000000001455,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.3400000000001455
37187,37187,,,,14807.800000000001,14808.36,0.5599999999994907,True,False,,,14806.48,14808.36,1.320000000001528,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.320000000001528
7404,7404,,,,2448.3,2448.96,0.6599999999998545,True,False,,,2446.98,2448.96,1.3200000000001637,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.3200000000001637
26810,26810,,,,11186.56,11187.0,0.4400000000005093,True,False,,,11185.24,11187.0,1.319999999999709,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.319999999999709
39291,39291,,,,15495.82,15496.34,0.5200000000004366,True,False,,,15494.5,15496.34,1.319999999999709,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.319999999999709
22549,22549,,,,8595.78,8596.18,0.3999999999996362,True,False,,,8594.48,8596.18,1.3000000000010914,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.3000000000010914
23660,23660,,,,9009.900000000001,9010.54,0.6399999999994179,True,False,,,9008.6,9010.54,1.3000000000010914,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.3000000000010914
29806,29806,,,,12184.380000000001,12184.78,0.3999999999996362,True,False,,,12183.08,12184.78,1.3000000000010914,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.3000000000010914
7458,7458,,,,2478.3,2478.66,0.3599999999996726,True,False,,,2477.0,2478.66,1.300000000000182,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.300000000000182
7595,7595,,,,2543.76,2544.28,0.5199999999999818,True,False,,,2542.46,2544.28,1.300000000000182,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.300000000000182
2271,2271,,,,731.52,731.52,0.0,True,False,,,730.22,731.52,1.2999999999999545,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.2999999999999545
32111,32111,,,,12904.98,12905.38,0.3999999999996362,True,False,,,12903.68,12905.38,1.2999999999992724,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.2999999999992724
28677,28677,,,,11794.919999999998,11795.359999999999,0.4400000000005093,True,False,,,11793.62,11795.359999999999,1.2999999999974534,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.2999999999974534
31185,31185,,,,12644.220000000001,12644.62,0.3999999999996362,True,False,,,12642.94,12644.62,1.2800000000006548,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.2800000000006548
10516,10516,,,,4081.94,4082.6,0.6599999999998545,True,False,,,4080.66,4082.6,1.2800000000002,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.2800000000002
3852,3852,,,,1241.52,1242.0,0.4800000000000182,True,False,,,1240.24,1242.2,1.2799999999999727,0.20000000000004547,False,False,False,0.0,0.0,0.0,0.0,,,0,1.2799999999999727
11563,11563,,,,4462.3,4462.4,0.0999999999994543,True,False,,,4461.02,4462.4,1.2799999999997453,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.2799999999997453
16840,16840,,,,6376.92,6376.94,0.019999999999527063,True,False,,,6375.64,6376.94,1.2799999999997453,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.2799999999997453
32644,32644,,,,13079.140000000001,13079.52,0.37999999999919964,True,False,,,13077.88,13079.52,1.2600000000020373,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.2600000000020373
33891,33891,,,,13684.98,13685.46,0.47999999999956344,True,False,,,13683.72,13685.46,1.2600000000002183,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.2600000000002183
28646,28646,,,,11784.859999999999,11785.3,0.4400000000005093,True,False,,,11783.6,11785.3,1.2599999999983993,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.2599999999983993
18761,18761,,,,7076.72,7076.72,0.0,True,False,,,7075.48,7076.72,1.2400000000006912,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.2400000000006912
8017,8017,,,,2677.3,2677.46,0.15999999999985448,True,False,,,2676.06,2677.46,1.2400000000002365,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.2400000000002365
7089,7089,,,,2332.18,2332.18,0.0,True,False,,,2330.94,2332.18,1.2399999999997817,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.2399999999997817
7780,7780,,,,2608.72,2609.2,0.4800000000000182,True,False,,,2607.48,2609.2,1.2399999999997817,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.2399999999997817
27786,27786,,,,11519.6,11520.08,0.47999999999956344,True,False,,,11518.36,11520.08,1.2399999999997817,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.2399999999997817
16060,16060,,,,6120.120000000001,6120.6,0.47999999999956344,True,False,,,6118.9,6120.6,1.2200000000011642,0.0,False,True,False,0.0,0.0,0.0,0.0,,,0,1.2200000000011642
13804,13804,,,,5347.54,5347.82,0.27999999999974534,True,False,,,5346.32,5347.82,1.2200000000002547,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.2200000000002547
13119,13119,,,,5083.28,5083.92,0.6400000000003274,True,False,,,5082.06,5083.92,1.2199999999993452,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.2199999999993452
14084,14084,,,,5440.36,5440.94,0.5799999999999272,True,False,,,5439.14,5440.94,1.2199999999993452,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.2199999999993452
19019,19019,,,,7184.879999999999,7185.5199999999995,0.6400000000003274,True,False,,,7183.66,7185.5199999999995,1.2199999999993452,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.2199999999993452
30693,30693,,,,12498.98,12499.46,0.47999999999956344,True,False,,,12497.76,12499.46,1.2199999999993452,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.2199999999993452
35472,35472,,,,14214.82,14215.34,0.5200000000004366,True,False,,,14213.6,14215.34,1.2199999999993452,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.2199999999993452
36675,36675,,,,14605.82,14606.32,0.5,True,False,,,14604.6,14606.32,1.2199999999993452,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.2199999999993452
38771,38771,,,,15322.58,15322.92,0.3400000000001455,True,False,,,15321.36,15322.92,1.2199999999993452,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.2199999999993452
17718,17718,,,,6670.439999999999,6670.959999999999,0.5200000000004366,True,False,,,6669.22,6670.959999999999,1.2199999999984357,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.2199999999984357
32636,32636,,,,13074.840000000002,13075.220000000001,0.37999999999919964,True,False,,,13073.64,13075.220000000001,1.2000000000025466,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.2000000000025466
29314,29314,,,,12011.060000000001,12011.7,0.6399999999994179,True,False,,,12009.86,12011.7,1.2000000000007276,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.2000000000007276
29868,29868,,,,12207.0,12207.56,0.5599999999994907,True,False,,,12205.8,12207.56,1.2000000000007276,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.2000000000007276
3063,3063,,,,985.6999999999999,986.06,0.36000000000001364,True,False,,,984.5,986.06,1.1999999999999318,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.1999999999999318
12408,12408,,,,4806.0,4806.08,0.07999999999992724,True,False,,,4804.8,4806.08,1.199999999999818,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.199999999999818
29676,29676,,,,12137.98,12138.46,0.47999999999956344,True,False,,,12136.78,12138.46,1.1999999999989086,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.1999999999989086
38429,38429,,,,15231.98,15232.38,0.3999999999996362,True,False,,,15230.78,15232.38,1.1999999999989086,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.1999999999989086
25703,25703,,,,10821.84,10822.2,0.3600000000005821,True,False,,,10820.66,10822.2,1.180000000000291,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.180000000000291
26424,26424,,,,11067.66,11068.06,0.3999999999996362,True,False,,,11066.48,11068.06,1.180000000000291,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.180000000000291
27384,27384,,,,11381.300000000001,11381.7,0.3999999999996362,True,False,,,11380.12,11381.7,1.180000000000291,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.180000000000291
29610,29610,,,,12116.82,12116.86,0.040000000000873115,True,False,,,12115.64,12116.86,1.180000000000291,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.180000000000291
38045,38045,,,,15097.82,15098.46,0.6399999999994179,True,False,,,15096.64,15098.46,1.180000000000291,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.180000000000291
30608,30608,,,,12472.8,12473.24,0.4400000000005093,True,False,,,12471.62,12473.24,1.179999999998472,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.179999999998472
28081,28081,,,,11614.220000000001,11614.62,0.3999999999996362,True,False,,,11613.06,11614.62,1.1600000000016735,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.1600000000016735
30296,30296,,,,12355.54,12355.94,0.3999999999996362,True,False,,,12354.38,12355.94,1.1600000000016735,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.1600000000016735
3519,3519,,,,1143.98,1144.34,0.35999999999989996,True,False,,,1142.82,1144.34,1.1600000000000819,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.1600000000000819
3627,3627,,,,1173.98,1174.38,0.40000000000009095,True,False,,,1172.82,1175.12,1.1600000000000819,0.7399999999997817,False,False,False,0.0,0.0,0.0,0.0,,,0,1.1600000000000819
1780,1780,,,,580.0799999999999,580.52,0.44000000000005457,True,False,,,578.92,580.52,1.1599999999999682,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.1599999999999682
16888,16888,,,,6406.92,6406.92,0.0,True,False,,,6405.76,6406.92,1.1599999999998545,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.1599999999998545
25379,25379,,,,10703.86,10704.34,0.47999999999956344,True,False,,,10702.7,10704.34,1.1599999999998545,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.1599999999998545
37287,37287,,,,14848.66,14849.16,0.5,True,False,,,14847.5,14849.16,1.1599999999998545,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.1599999999998545
9340,9340,,,,3683.4399999999996,3683.8399999999997,0.40000000000009095,True,False,,,3682.28,3683.8399999999997,1.1599999999993997,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.1599999999993997
26580,26580,,,,11112.460000000001,11112.92,0.4599999999991269,True,False,,,11111.32,11112.92,1.140000000001237,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.140000000001237
